Condition,Item,Word,RT,Subject,phrase_g,grammaticality_g,distractor_g,region_g,grammaticality,distractor
fq3,31,7,1742,326,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,31,8,885,326,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,31,9,680,326,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,31,10,NA,326,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,11,NA,326,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,12,NA,326,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,13,NA,326,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,14,NA,326,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,0,562,326,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,1,815,326,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,2,526,326,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,3,579,326,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,4,774,326,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,5,653,326,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,6,828,326,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,7,794,326,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,43,8,721,326,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,43,9,720,326,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,43,10,720,326,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,11,509,326,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,12,638,326,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,13,NA,326,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,46,0,893,326,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,1,568,326,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,2,537,326,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,3,955,326,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,4,562,326,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,5,699,326,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,6,768,326,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,7,764,326,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,46,8,554,326,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,46,9,515,326,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,46,10,741,326,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,11,497,326,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,12,535,326,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,13,512,326,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,0,923,326,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,1,822,326,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,2,1149,326,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,3,830,326,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,4,768,326,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,5,838,326,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,6,739,326,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,7,669,326,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,34,8,699,326,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,34,9,NA,326,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,34,10,NA,326,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,11,NA,326,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,12,NA,326,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,13,NA,326,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,34,14,NA,326,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,35,0,656,326,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,1,736,326,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,2,NA,326,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,3,NA,326,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,4,NA,326,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,5,NA,326,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,6,NA,326,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,7,NA,326,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,35,8,NA,326,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,35,9,NA,326,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,35,10,NA,326,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,11,NA,326,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,12,NA,326,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,13,NA,326,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,14,NA,326,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq1,41,0,694,326,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,1,699,326,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,2,748,326,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,3,601,326,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,4,577,326,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,5,783,326,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,6,595,326,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,7,519,326,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,41,8,581,326,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,41,9,510,326,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,41,10,732,326,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,11,971,326,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,12,740,326,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,13,652,326,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,14,690,326,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,15,641,326,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq2,42,0,489,326,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,1,786,326,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,2,751,326,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,3,856,326,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,4,546,326,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,5,960,326,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,6,755,326,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,7,625,326,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,42,8,603,326,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,42,9,615,326,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,42,10,638,326,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,11,760,326,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,12,605,326,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,13,563,326,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,14,650,326,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,15,NA,326,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,27,0,579,326,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,1,760,326,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,2,737,326,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,3,1437,326,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,4,607,326,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,5,558,326,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,6,814,326,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,7,644,326,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,27,8,844,326,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,27,9,934,326,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,27,10,794,326,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,11,604,326,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,12,515,326,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,13,561,326,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,14,696,326,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,48,0,1124,326,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,1,662,326,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,2,641,326,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,3,656,326,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,4,959,326,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,5,1513,326,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,6,850,326,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,7,532,326,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,48,8,659,326,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,48,9,648,326,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,48,10,811,326,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,11,660,326,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,12,643,326,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,13,747,326,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,14,623,326,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,25,0,1322,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,1,855,327,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,2,796,327,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,3,1313,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,4,849,327,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,5,853,327,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,6,847,327,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,7,819,327,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,25,8,1022,327,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,25,9,898,327,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,25,10,1430,327,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,11,1343,327,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,12,890,327,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,13,873,327,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq3,27,0,936,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,1,1492,327,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,2,953,327,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,3,856,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,4,833,327,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,5,818,327,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,6,1004,327,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,7,682,327,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,27,8,834,327,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,27,9,1334,327,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,27,10,723,327,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,11,922,327,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,12,714,327,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,13,777,327,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,14,886,327,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,0,622,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,1,869,327,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,2,836,327,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,3,863,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,4,916,327,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,5,814,327,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,6,637,327,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,7,1416,327,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,35,8,1124,327,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,35,9,660,327,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,35,10,840,327,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,11,831,327,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,12,690,327,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,13,955,327,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,14,729,327,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,28,0,946,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,1,1133,327,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,2,823,327,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,3,783,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,4,753,327,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,5,768,327,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,6,1184,327,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,7,2004,327,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,28,8,1059,327,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,28,9,808,327,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,28,10,1106,327,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,11,801,327,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,12,1169,327,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,13,882,327,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,31,0,644,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,1,905,327,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,2,681,327,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,3,1054,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,4,692,327,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,5,1012,327,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,6,723,327,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,7,1489,327,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,31,8,1043,327,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,31,9,1105,327,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,31,10,1019,327,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,11,1003,327,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,12,1199,327,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,13,872,327,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,14,1194,327,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,30,0,848,327,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,1,865,327,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,2,677,327,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,3,1040,327,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,4,941,327,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,5,1221,327,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,6,744,327,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,7,1235,327,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,30,8,872,327,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,30,9,932,327,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,30,10,771,327,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,11,804,327,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,12,711,327,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,13,774,327,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,14,731,327,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,15,697,327,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,43,0,656,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,1,647,327,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,2,NA,327,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,3,NA,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,4,NA,327,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,5,NA,327,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,6,NA,327,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,7,NA,327,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,43,8,NA,327,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,43,9,NA,327,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,43,10,NA,327,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,11,NA,327,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,12,NA,327,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,13,NA,327,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq1,29,0,725,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,1,870,327,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,2,608,327,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,3,581,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,4,736,327,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,5,844,327,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,6,1055,327,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,7,1415,327,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,29,8,1191,327,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,29,9,840,327,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,29,10,773,327,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,11,865,327,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,12,838,327,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,13,734,327,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,14,750,327,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,15,880,327,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq4,32,0,733,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,1,670,327,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,2,588,327,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,3,567,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,4,665,327,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,5,695,327,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,6,788,327,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,7,856,327,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,32,8,873,327,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,32,9,1293,327,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,32,10,1405,327,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,11,629,327,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,12,1083,327,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,13,693,327,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,14,884,327,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,15,1383,327,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,45,0,744,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,1,907,327,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,2,1325,327,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,3,998,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,4,1086,327,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,5,1099,327,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,6,866,327,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,7,935,327,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,45,8,764,327,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,45,9,734,327,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,45,10,597,327,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,11,870,327,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,12,823,327,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,13,857,327,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq3,47,0,617,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,1,963,327,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,2,1082,327,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,3,1083,327,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,4,905,327,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,5,847,327,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,6,801,327,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,7,1037,327,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,47,8,768,327,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,47,9,897,327,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,47,10,690,327,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,11,762,327,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,12,700,327,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,13,633,327,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,48,0,831,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,1,749,327,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,2,NA,327,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,3,NA,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,4,NA,327,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,5,NA,327,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,6,NA,327,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,7,NA,327,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,48,8,NA,327,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,48,9,NA,327,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,48,10,NA,327,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,11,NA,327,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,12,NA,327,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,13,NA,327,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,14,NA,327,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,37,0,626,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,1,928,327,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,2,696,327,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,3,568,327,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,4,710,327,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,5,617,327,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,6,959,327,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,7,827,327,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,37,8,798,327,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,37,9,890,327,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,37,10,772,327,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,11,1000,327,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,12,890,327,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,13,742,327,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq4,44,0,683,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,1,686,327,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,2,772,327,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,3,1271,327,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,4,921,327,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,5,953,327,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,6,777,327,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,7,956,327,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,44,8,753,327,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,44,9,792,327,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,44,10,748,327,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,11,852,327,home,Ungrammatical,Singular distractor,null,0.5,0.5
