Subject,Item,Condition,Word,RT,RegionP,GrammaticalityP,DistractorP,Grammaticality,Distractor,IF_Gramm,IF_Ungramm
5,15,cond4,11,976,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,21,cond2,0,1530,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,1,756,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,2,977,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,3,682,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,4,1024,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,5,771,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,6,754,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,7,791,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,8,883,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,9,771,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,10,758,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,11,616,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,12,681,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,21,cond2,13,744,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,3,cond4,0,555,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,1,847,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,2,761,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,3,647,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,4,589,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,5,679,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,6,724,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,7,721,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,8,665,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,9,889,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,10,589,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,3,cond4,11,749,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,17,cond2,0,731,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,1,2258,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,2,607,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,3,691,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,4,589,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,5,596,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,6,1122,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,7,570,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,8,569,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,9,574,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,10,1398,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,11,722,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,12,610,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,13,584,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,17,cond2,14,743,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,20,cond1,0,543,Others,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,1,616,Others,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,2,601,Others,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,3,578,Others,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,4,583,Others,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,5,589,Others,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,6,812,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,7,586,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,8,549,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,9,569,Others,Grammatical,Match,0.5,0.5,0.5,0
5,20,cond1,10,652,Others,Grammatical,Match,0.5,0.5,0.5,0
5,19,cond4,0,556,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,1,637,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,2,715,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,3,1521,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,4,947,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,5,620,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,6,621,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,7,1166,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,8,1002,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,9,721,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,19,cond4,10,817,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,24,cond1,0,1205,Others,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,1,900,Others,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,2,711,Others,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,3,785,Others,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,4,944,Others,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,5,635,Others,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,6,727,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,7,753,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,8,620,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,9,748,Others,Grammatical,Match,0.5,0.5,0.5,0
5,24,cond1,10,732,Others,Grammatical,Match,0.5,0.5,0.5,0
5,1,cond2,0,542,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,1,590,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,2,781,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,3,847,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,4,694,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,5,683,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,6,734,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,7,470,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,8,567,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,9,675,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,1,cond2,10,565,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,7,cond4,0,909,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,1,655,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,2,715,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,3,693,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,4,624,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,5,658,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,6,605,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,7,827,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,8,1218,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,9,721,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,10,837,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,7,cond4,11,958,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
5,8,cond1,0,738,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,1,1811,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,2,700,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,3,818,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,4,576,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,5,632,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,6,638,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,7,566,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,8,748,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,9,641,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,10,682,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,11,642,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,12,665,Others,Grammatical,Match,0.5,0.5,0.5,0
5,8,cond1,13,791,Others,Grammatical,Match,0.5,0.5,0.5,0
5,22,cond3,0,652,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,1,1224,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,2,617,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,3,664,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,4,815,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,5,771,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,6,606,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,7,846,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,8,847,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,9,644,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,10,833,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,11,695,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,12,1153,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,13,571,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,22,cond3,14,994,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,4,cond1,0,620,Others,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,1,628,Others,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,2,664,Others,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,3,711,Others,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,4,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,5,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,6,NA,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,7,NA,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,8,NA,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,9,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
5,4,cond1,10,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
5,13,cond2,0,648,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,1,845,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,2,581,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,3,854,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,4,561,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,5,581,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,6,707,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,7,1133,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,8,818,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,9,865,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,10,797,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,13,cond2,11,714,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,2,cond3,0,603,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,1,848,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,2,680,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,3,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,4,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,5,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,6,NA,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,7,NA,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,8,NA,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,9,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,2,cond3,10,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,9,cond2,0,764,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,1,1064,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,2,1023,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,3,623,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,4,644,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,5,614,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,6,580,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,7,486,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,8,607,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,9,863,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,9,cond2,10,690,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,0,554,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,1,666,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,2,839,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,3,786,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,4,486,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,5,688,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,6,541,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,7,784,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,8,554,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,9,624,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,10,635,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,11,786,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,5,cond2,12,763,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
5,18,cond3,0,622,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,1,706,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,2,646,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,3,642,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,4,623,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,5,723,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,6,650,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,7,1092,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,8,614,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,9,693,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,10,517,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,11,715,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,12,692,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,18,cond3,13,651,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,0,579,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,1,576,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,2,610,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,3,546,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,4,630,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,5,613,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,6,957,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,7,841,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,8,925,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,9,688,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,10,598,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
5,10,cond3,11,720,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,0,899,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,1,2439,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,2,556,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,3,1445,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,4,571,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,5,631,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,6,676,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,7,678,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,8,821,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,9,827,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,10,609,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,11,849,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,12,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,18,cond3,13,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,1,cond2,0,523,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,1,656,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,2,610,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,3,755,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,4,532,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,5,710,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,6,702,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,7,680,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,8,776,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,9,606,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,1,cond2,10,719,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,12,cond1,0,604,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,1,891,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,2,852,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,3,648,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,4,937,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,5,1234,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,6,2147,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,7,883,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,8,713,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,9,644,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,10,559,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,11,828,Others,Grammatical,Match,0.5,0.5,0.5,0
6,12,cond1,12,1008,Others,Grammatical,Match,0.5,0.5,0.5,0
6,15,cond4,0,633,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,1,825,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,2,637,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,3,602,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,4,638,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,5,694,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,6,814,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,7,849,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,8,700,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,9,667,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,10,733,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,15,cond4,11,667,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
6,6,cond3,0,607,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,1,1202,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,2,529,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,3,621,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,4,451,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,5,669,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,6,677,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,7,771,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,8,612,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,9,800,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,10,580,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,6,cond3,11,626,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,21,cond2,0,550,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,1,499,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,2,1467,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,3,775,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,4,1034,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,5,873,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,6,937,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,7,647,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,8,707,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,9,789,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,10,561,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,11,787,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,12,758,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,21,cond2,13,572,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
6,24,cond1,0,1296,Others,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,1,628,Others,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,2,530,Others,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,3,558,Others,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,4,545,Others,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,5,514,Others,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,6,674,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,7,499,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,8,536,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,9,469,Others,Grammatical,Match,0.5,0.5,0.5,0
6,24,cond1,10,607,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,0,669,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,1,598,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,2,658,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,3,504,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,4,568,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,5,582,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,6,579,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,7,682,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,8,537,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,9,882,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,10,532,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,11,492,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,12,556,Others,Grammatical,Match,0.5,0.5,0.5,0
6,8,cond1,13,968,Others,Grammatical,Match,0.5,0.5,0.5,0
6,10,cond3,0,515,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,1,581,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,2,667,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,3,667,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,4,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,5,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,6,NA,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,7,NA,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,8,NA,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,9,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,10,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,10,cond3,11,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
6,11,cond4,0,554,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
