Subject,Item,Condition,Word,RT,region_g,ambiguity_g,gender_g,ambiguity,gender
64,ca4,16,12,814,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,16,13,913,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,16,14,867,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,16,15,676,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,16,16,707,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca1,17,0,662,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,1,780,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,2,756,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,3,4459,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,4,1464,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,5,736,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,6,746,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,7,1156,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,8,751,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,9,828,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,10,1173,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,11,810,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,12,1251,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,13,856,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,14,962,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,17,15,1079,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca2,18,0,1464,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,1,832,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,2,881,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,3,918,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,4,1080,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,5,818,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,6,783,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,7,1015,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,8,755,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,9,646,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,10,873,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,11,866,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,12,711,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,13,1047,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,14,1016,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,18,15,1552,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca3,19,0,1246,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,1,862,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,2,785,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,3,713,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,4,868,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,5,914,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,6,1407,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,7,917,Reflexive region,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,8,1492,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,9,825,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,10,774,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,11,1044,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,12,923,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,13,801,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,14,736,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,19,15,853,Others,Unambiguous,Gender match,0.5,-0.5
64,ca4,20,0,761,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,1,815,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,2,721,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,3,895,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,4,1150,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,5,1000,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,6,867,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,7,870,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,8,1366,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,9,766,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,10,865,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,11,1325,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,12,841,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,13,887,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,14,885,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,15,1263,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,16,995,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,17,1087,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,20,18,829,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca1,21,0,915,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,1,752,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,2,781,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,3,800,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,4,832,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,5,821,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,6,826,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,7,924,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,8,777,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,9,934,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,10,717,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,11,766,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,12,1026,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca1,21,13,1077,Others,Ambiguous,Gender match,-0.5,-0.5
64,ca2,22,0,981,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,1,853,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,2,832,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,3,824,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,4,859,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,5,1000,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,6,873,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,7,818,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,8,777,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,9,923,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,10,1461,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,11,1033,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,12,894,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,13,1135,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca2,22,14,1476,Others,Ambiguous,Gender mismatch,-0.5,0.5
64,ca3,23,0,682,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,1,847,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,2,864,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,3,817,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,4,1165,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,5,1064,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,6,756,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,7,873,Reflexive region,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,8,832,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,9,885,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,10,1040,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,11,1500,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,12,935,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,13,861,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,14,1609,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,15,1214,Others,Unambiguous,Gender match,0.5,-0.5
64,ca3,23,16,928,Others,Unambiguous,Gender match,0.5,-0.5
64,ca4,24,0,946,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,1,977,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,2,792,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,3,816,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,4,850,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,5,1608,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,6,851,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,7,941,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,8,794,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,9,869,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,10,860,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,11,934,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,12,1516,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,13,1076,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,14,1012,Others,Unambiguous,Gender mismatch,0.5,0.5
64,ca4,24,15,1128,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca2,1,0,722,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,1,628,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,2,611,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,3,627,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,4,789,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,5,584,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,6,698,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,7,943,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,8,474,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,9,719,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,10,1012,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,11,833,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,12,630,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,13,697,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,14,990,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,15,675,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,16,878,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,0,722,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,1,628,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,2,611,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,3,627,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,4,789,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,5,584,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,6,698,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,7,943,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,8,474,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,9,719,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,10,1012,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,11,833,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,12,630,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,13,697,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,14,990,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,15,675,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,1,16,878,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca3,2,0,941,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,1,854,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,2,721,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,3,878,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,4,631,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,5,1078,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,6,857,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,7,921,Reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,8,1126,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,9,629,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,10,698,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,11,900,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,12,765,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,13,719,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,14,1035,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,0,941,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,1,854,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,2,721,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,3,878,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,4,631,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,5,1078,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,6,857,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,7,921,Reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,8,1126,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,9,629,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,10,698,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,11,900,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,12,765,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,13,719,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,2,14,1035,Others,Unambiguous,Gender match,0.5,-0.5
65,ca4,3,0,696,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,1,676,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,2,628,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,3,856,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,4,699,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,5,672,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,6,655,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,7,583,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,8,945,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,9,879,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,10,673,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,11,743,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,12,946,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,13,652,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,14,765,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,15,654,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,16,833,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,0,696,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,1,676,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,2,628,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,3,856,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,4,699,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,5,672,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,6,655,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,7,583,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,8,945,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,9,879,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,10,673,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,11,743,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,12,946,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,13,652,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,14,765,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,15,654,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,3,16,833,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca1,4,0,855,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,1,654,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,2,631,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,3,605,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,4,664,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,5,955,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,6,678,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,7,943,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,8,877,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,9,675,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,10,1104,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,11,719,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,12,900,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,13,855,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,14,743,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,15,855,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,16,741,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,0,855,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,1,654,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,2,631,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,3,605,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,4,664,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,5,955,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,6,678,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,7,943,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,8,877,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,9,675,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,10,1104,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,11,719,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,12,900,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,13,855,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,14,743,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,15,855,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca1,4,16,741,Others,Ambiguous,Gender match,-0.5,-0.5
65,ca2,5,0,878,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,1,720,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,2,651,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,3,633,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,4,699,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,5,650,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,6,1056,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,7,833,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,8,449,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,9,856,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,10,1440,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,11,1237,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,12,697,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,13,586,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,14,677,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,0,878,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,1,720,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,2,651,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,3,633,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,4,699,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,5,650,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,6,1056,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,7,833,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,8,449,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,9,856,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,10,1440,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,11,1237,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,12,697,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,13,586,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca2,5,14,677,Others,Ambiguous,Gender mismatch,-0.5,0.5
65,ca3,6,0,1035,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,1,789,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,2,808,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,3,765,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,4,610,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,5,695,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,6,766,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,7,675,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,8,696,Reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,9,698,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,10,630,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,11,630,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,12,856,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,13,629,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,14,811,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,15,988,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,16,585,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,0,1035,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,1,789,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,2,808,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,3,765,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,4,610,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,5,695,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,6,766,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,7,675,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,8,696,Reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,9,698,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,10,630,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,11,630,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,12,856,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,13,629,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,14,811,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,15,988,Others,Unambiguous,Gender match,0.5,-0.5
65,ca3,6,16,585,Others,Unambiguous,Gender match,0.5,-0.5
65,ca4,7,0,1012,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,1,631,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,2,538,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,3,678,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,4,606,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,5,1014,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,6,784,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,7,1059,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,8,1012,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,9,789,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,10,876,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,11,519,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,12,675,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,13,605,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,14,610,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,0,1012,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,1,631,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,2,538,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,3,678,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,4,606,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,5,1014,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,6,784,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,7,1059,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,8,1012,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,9,789,Others,Unambiguous,Gender mismatch,0.5,0.5
65,ca4,7,10,876,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
