Subject,Item,Condition,Word,RT,region_g,ambiguity_g,ajunct_g,ambiguity,ajunct
44,ca1,10,12,464,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,10,13,491,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,10,14,491,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,10,15,524,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,10,16,700,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca2,11,0,556,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,1,841,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,2,622,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,3,621,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,4,779,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,5,575,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,6,666,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,7,730,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,8,551,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,9,883,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,10,805,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,11,584,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,12,809,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,13,784,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,14,708,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,15,519,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,16,483,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,17,504,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,11,18,634,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca3,12,0,668,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,1,530,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,2,566,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,3,622,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,4,720,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,5,618,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,6,1016,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,7,772,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,8,575,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,12,9,598,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca4,13,0,617,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,1,681,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,2,841,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,3,690,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,4,647,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,5,733,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,6,706,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,7,843,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,8,592,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,9,612,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,10,640,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,11,571,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,13,12,847,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca1,14,0,789,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,1,672,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,2,609,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,3,621,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,4,650,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,5,750,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,6,530,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,7,612,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,8,632,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,9,525,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,10,544,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,11,694,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,12,630,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,13,769,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,14,702,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,15,623,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,14,16,659,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca2,15,0,543,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,1,561,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,2,587,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,3,577,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,4,640,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,5,758,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,6,698,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,7,739,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,8,640,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,9,611,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,10,607,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,11,558,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,12,600,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,13,606,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,14,694,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,15,15,614,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca3,16,0,609,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,1,845,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,2,682,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,3,683,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,4,704,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,5,602,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,6,644,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,7,685,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,16,8,629,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca4,17,0,680,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,1,638,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,2,718,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,3,663,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,4,848,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,5,826,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,6,715,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,7,669,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,8,725,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,9,639,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,17,10,719,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca1,18,0,2038,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,1,952,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,2,722,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,3,720,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,4,878,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,5,780,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,6,693,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,7,657,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,8,667,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,9,613,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,10,653,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,11,938,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,12,707,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,13,694,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,14,654,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,18,15,672,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca2,19,0,920,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,1,734,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,2,653,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,3,727,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,4,708,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,5,1126,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,6,1502,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,7,606,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,8,517,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,9,724,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,10,613,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,11,874,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,12,604,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,13,586,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,19,14,833,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca3,20,0,1009,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,1,659,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,2,680,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,3,687,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,4,872,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,5,840,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,6,1077,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,7,579,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,8,663,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,9,565,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,10,732,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,20,11,586,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca4,21,0,682,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,1,670,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,2,579,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,3,582,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,4,522,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,5,735,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,6,551,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,7,638,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,8,890,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca4,21,9,646,Others,Unambiguous,Adjunct-absent,0.5,0.5
44,ca1,22,0,588,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,1,607,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,2,622,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,3,642,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,4,629,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,5,552,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,6,1160,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,7,670,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,8,739,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,9,810,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,10,606,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,11,652,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,12,652,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca1,22,13,639,Others,Ambiguous,Adjunct-present,-0.5,-0.5
44,ca2,23,0,685,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,1,683,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,2,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,3,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,4,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,5,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,6,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,7,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,8,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,9,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,10,NA,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,11,NA,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,12,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,13,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,14,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca2,23,15,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
44,ca3,24,0,565,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,24,1,972,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,24,2,480,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,24,3,674,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,24,4,596,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,24,5,604,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,24,6,508,Others,Ambiguous,Adjunct-absent,-0.5,0.5
44,ca3,24,7,739,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca1,1,0,780,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,1,616,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,2,511,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,3,734,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,4,675,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,5,914,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,6,901,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,7,743,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,8,1980,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,9,583,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,10,503,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,11,728,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,12,677,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,13,958,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,14,1310,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,1,15,768,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca2,2,0,603,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,1,593,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,2,679,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,3,545,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,4,634,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,5,771,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,6,689,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,7,564,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,8,729,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,9,473,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,10,504,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,11,623,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,12,881,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,2,13,475,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca3,3,0,637,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,1,872,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,2,474,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,3,626,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,4,617,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,5,602,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,6,712,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,7,573,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,3,8,689,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca4,4,0,124079,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,1,1288,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,2,640,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,3,897,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,4,736,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,5,811,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,6,1366,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,7,826,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,8,730,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,9,668,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,4,10,807,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca1,5,0,698,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,1,679,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,2,683,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,3,698,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,4,726,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,5,664,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,6,690,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,7,652,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,8,760,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,9,1016,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,10,1451,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,11,1027,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,12,960,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,5,13,821,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca2,6,0,613,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,1,885,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,2,453,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,3,735,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,4,616,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,5,776,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,6,649,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,7,727,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,8,602,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,9,1055,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,10,715,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,11,991,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,12,823,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,13,775,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,14,606,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,15,1430,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,6,16,926,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca3,7,0,689,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,1,864,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,2,506,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,3,1071,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,4,1025,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,5,857,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,6,796,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,7,606,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,7,8,1144,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca4,8,0,683,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,1,884,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,2,529,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,3,811,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,4,856,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,5,1003,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,6,1349,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,7,795,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,8,1065,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,8,9,625,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca1,9,0,729,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,1,893,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,2,631,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,3,770,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,4,1616,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,5,915,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,6,891,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,7,821,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,8,1363,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,9,874,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,10,1058,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,9,11,712,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca2,10,0,712,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,1,526,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,2,727,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,3,592,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,4,775,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,5,816,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,6,1076,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,7,691,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,8,615,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,9,735,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,10,946,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,11,994,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,12,1351,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,13,848,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,14,531,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,15,977,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,16,540,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,10,17,1352,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca3,11,0,570,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,1,606,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,2,7185,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,3,984,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,4,742,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,5,574,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,6,794,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,7,639,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,8,727,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,9,766,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,10,599,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,11,742,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,11,12,971,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca4,12,0,612,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,1,828,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,2,667,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,3,941,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,4,955,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,5,795,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,6,936,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,7,550,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,8,971,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,12,9,1177,Others,Unambiguous,Adjunct-absent,0.5,0.5
