Condition,Item,Word,RT,Subject,phrase_g,grammaticality_g,distractor_g,region_g,grammaticality,distractor
fq1,33,9,589,1,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,33,10,581,1,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,11,693,1,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,12,710,1,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,13,715,1,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq2,46,0,614,1,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,1,872,1,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,2,563,1,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,3,793,1,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,4,729,1,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,5,695,1,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,6,NA,1,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,7,NA,1,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,46,8,NA,1,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,46,9,NA,1,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,46,10,NA,1,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,11,NA,1,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,12,NA,1,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,13,NA,1,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,39,0,925,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,1,946,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,2,673,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,3,834,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,4,687,2,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,5,813,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,6,678,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,7,808,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,39,8,1903,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,39,9,2214,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,39,10,1013,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,11,1205,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,12,1077,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,13,619,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,14,868,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq1,33,0,1117,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,1,831,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,2,963,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,3,57,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,4,1658,2,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,5,824,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,6,3348,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,7,1221,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,33,8,1360,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,33,9,901,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,33,10,987,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,11,921,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,12,680,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,33,13,827,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq2,42,0,1134,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,1,878,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,2,682,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,3,857,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,4,852,2,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,5,853,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,6,1373,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,7,1188,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,42,8,950,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,42,9,811,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,42,10,1146,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,11,914,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,12,1003,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,13,594,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,14,778,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,15,915,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq1,37,0,898,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,1,650,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,2,617,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,3,738,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,4,678,2,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,5,832,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,6,906,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,7,780,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,37,8,749,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,37,9,673,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,37,10,744,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,11,705,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,12,743,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,13,612,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq2,46,0,687,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,1,753,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,2,739,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,3,746,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,4,757,2,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,5,751,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,6,940,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,7,659,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,46,8,670,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,46,9,905,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,46,10,732,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,11,910,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,12,695,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,13,680,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,0,599,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,1,635,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,2,802,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,3,1099,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,4,664,2,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,5,687,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,6,793,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,7,718,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,26,8,869,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,26,9,726,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,26,10,629,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,11,637,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,12,749,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,13,728,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,14,848,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,36,0,623,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,1,847,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,2,674,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,3,745,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,4,656,2,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,5,704,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,6,1006,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,7,581,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,36,8,767,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,36,9,1554,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,36,10,1143,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,11,771,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,12,1232,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,13,717,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,0,607,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,1,672,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,2,711,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,3,677,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,4,756,2,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,5,767,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,6,758,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,7,857,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,28,8,808,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,28,9,628,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,28,10,621,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,11,628,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,12,1448,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,13,698,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,45,0,840,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,1,672,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,2,602,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,3,851,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,4,789,2,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,5,756,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,6,726,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,7,731,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,45,8,636,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,45,9,798,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,45,10,859,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,11,867,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,12,602,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,13,823,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq2,30,0,602,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,1,660,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,2,699,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,3,672,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,4,662,2,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,5,670,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,6,741,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,7,713,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,30,8,722,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,30,9,1046,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,30,10,681,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,11,752,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,12,839,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,13,559,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,14,602,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,15,644,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,27,0,905,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,1,715,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,2,622,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,3,682,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,4,1258,2,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,5,845,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,6,751,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,7,692,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,27,8,742,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,27,9,770,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,27,10,731,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,11,719,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,12,1570,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,13,595,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,14,714,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,0,614,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,1,702,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,2,602,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,3,740,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,4,683,2,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,5,792,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,6,1221,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,7,841,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,35,8,794,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,35,9,679,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,35,10,707,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,11,1092,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,12,668,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,13,884,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,14,818,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,40,0,590,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,1,651,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,2,672,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,3,757,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,4,618,2,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,5,730,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,6,739,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,7,737,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,40,8,706,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,40,9,687,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,40,10,861,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,11,960,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,12,1050,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,13,550,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,43,0,615,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,1,816,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,2,808,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,3,718,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,4,696,2,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,5,858,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,6,833,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,7,1414,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,43,8,751,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,43,9,1323,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,43,10,1450,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,11,752,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,12,729,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,13,946,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,38,0,663,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,1,671,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,2,656,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,3,712,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,4,706,2,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,5,728,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,6,601,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,7,631,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,38,8,668,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,38,9,876,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,38,10,648,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,11,633,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,12,632,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,13,654,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,14,635,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq1,41,0,617,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,1,621,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,2,709,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,3,799,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,4,583,2,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,5,754,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,6,732,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,7,828,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,41,8,659,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,41,9,939,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,41,10,685,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,11,673,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,12,676,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,13,736,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,14,597,2,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,15,771,2,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq4,32,0,621,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,1,747,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,2,673,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,3,1010,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,4,648,2,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,5,826,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,6,990,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,7,856,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,32,8,676,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,32,9,1223,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,32,10,759,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,11,779,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,12,861,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,13,766,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,14,756,2,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,15,818,2,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,0,609,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,1,653,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,2,633,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,3,720,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,4,640,2,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,5,813,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,6,887,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,7,610,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,48,8,809,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,48,9,838,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,48,10,710,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,11,577,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,12,633,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,13,741,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,14,642,2,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,25,0,589,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,1,684,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,2,638,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,3,738,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,4,602,2,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,5,728,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,6,637,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,7,753,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,25,8,673,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,25,9,633,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,25,10,682,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,11,758,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,12,640,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,13,638,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq3,31,0,610,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,1,669,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,2,749,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,3,688,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,4,759,2,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,5,649,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,6,853,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,7,1162,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,31,8,991,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,31,9,743,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,31,10,618,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,11,748,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,12,768,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,13,1060,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,14,997,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,44,0,976,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,1,721,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,2,605,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,3,644,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,4,618,2,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,5,671,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,6,663,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,7,730,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,44,8,708,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
