Subject,Item,Condition,Word,word,RT,region_g,ambiguity_g,ambiguity
132,ca2,17,8,and,650,Others,Unambiguous,0.5
132,ca2,17,9,the,626,Others,Unambiguous,0.5
132,ca2,17,10,politician.,656,Others,Unambiguous,0.5
132,ca1,18,0,Amy,1208,Others,Ambiguous,-0.5
132,ca1,18,1,realised,1072,Others,Ambiguous,-0.5
132,ca1,18,2,the,1002,Others,Ambiguous,-0.5
132,ca1,18,3,queen,1138,Others,Ambiguous,-0.5
132,ca1,18,4,spoke,916,Disambiguating region,Ambiguous,-0.5
132,ca1,18,5,very,981,Post-disambiguating region,Ambiguous,-0.5
132,ca1,18,6,slowly,834,Others,Ambiguous,-0.5
132,ca1,18,7,and,1069,Others,Ambiguous,-0.5
132,ca1,18,8,politely.,978,Others,Ambiguous,-0.5
132,ca2,19,0,Jorge,2412,Others,Unambiguous,0.5
132,ca2,19,1,claimed,927,Others,Unambiguous,0.5
132,ca2,19,2,that,695,Others,Unambiguous,0.5
132,ca2,19,3,the,573,Others,Unambiguous,0.5
132,ca2,19,4,king,798,Others,Unambiguous,0.5
132,ca2,19,5,was,725,Disambiguating region,Unambiguous,0.5
132,ca2,19,6,protected,678,Post-disambiguating region,Unambiguous,0.5
132,ca2,19,7,by,707,Others,Unambiguous,0.5
132,ca2,19,8,several,756,Others,Unambiguous,0.5
132,ca2,19,9,policemen.,951,Others,Unambiguous,0.5
132,ca1,20,0,Amanda,704,Others,Ambiguous,-0.5
132,ca1,20,1,hoped,785,Others,Ambiguous,-0.5
132,ca1,20,2,the,681,Others,Ambiguous,-0.5
132,ca1,20,3,queen,714,Others,Ambiguous,-0.5
132,ca1,20,4,took,707,Disambiguating region,Ambiguous,-0.5
132,ca1,20,5,some,824,Post-disambiguating region,Ambiguous,-0.5
132,ca1,20,6,time,733,Others,Ambiguous,-0.5
132,ca1,20,7,to,574,Others,Ambiguous,-0.5
132,ca1,20,8,rest,731,Others,Ambiguous,-0.5
132,ca1,20,9,from,774,Others,Ambiguous,-0.5
132,ca1,20,10,hard,1091,Others,Ambiguous,-0.5
132,ca1,20,11,work.,900,Others,Ambiguous,-0.5
132,ca2,21,0,Jacob,860,Others,Unambiguous,0.5
132,ca2,21,1,hoped,592,Others,Unambiguous,0.5
132,ca2,21,2,that,606,Others,Unambiguous,0.5
132,ca2,21,3,the,696,Others,Unambiguous,0.5
132,ca2,21,4,waiter,712,Others,Unambiguous,0.5
132,ca2,21,5,got,835,Disambiguating region,Unambiguous,0.5
132,ca2,21,6,back,1261,Post-disambiguating region,Unambiguous,0.5
132,ca2,21,7,to,659,Others,Unambiguous,0.5
132,ca2,21,8,work,673,Others,Unambiguous,0.5
132,ca2,21,9,soon.,613,Others,Unambiguous,0.5
132,ca1,22,0,Alice,1417,Others,Ambiguous,-0.5
132,ca1,22,1,realised,686,Others,Ambiguous,-0.5
132,ca1,22,2,the,695,Others,Ambiguous,-0.5
132,ca1,22,3,waitress,658,Others,Ambiguous,-0.5
132,ca1,22,4,served,1049,Disambiguating region,Ambiguous,-0.5
132,ca1,22,5,the,913,Post-disambiguating region,Ambiguous,-0.5
132,ca1,22,6,customer,777,Others,Ambiguous,-0.5
132,ca1,22,7,very,1008,Others,Ambiguous,-0.5
132,ca1,22,8,gently.,776,Others,Ambiguous,-0.5
132,ca2,23,0,Robert,804,Others,Unambiguous,0.5
132,ca2,23,1,claimed,772,Others,Unambiguous,0.5
132,ca2,23,2,that,669,Others,Unambiguous,0.5
132,ca2,23,3,the,660,Others,Unambiguous,0.5
132,ca2,23,4,waiter,752,Others,Unambiguous,0.5
132,ca2,23,5,caused,778,Disambiguating region,Unambiguous,0.5
132,ca2,23,6,some,722,Post-disambiguating region,Unambiguous,0.5
132,ca2,23,7,trouble,755,Others,Unambiguous,0.5
132,ca2,23,8,with,749,Others,Unambiguous,0.5
132,ca2,23,9,the,627,Others,Unambiguous,0.5
132,ca2,23,10,customer.,676,Others,Unambiguous,0.5
132,ca1,24,0,Emily,1054,Others,Ambiguous,-0.5
132,ca1,24,1,hoped,869,Others,Ambiguous,-0.5
132,ca1,24,2,the,626,Others,Ambiguous,-0.5
132,ca1,24,3,waitress,903,Others,Ambiguous,-0.5
132,ca1,24,4,tried,1295,Disambiguating region,Ambiguous,-0.5
132,ca1,24,5,to,597,Post-disambiguating region,Ambiguous,-0.5
132,ca1,24,6,speak,682,Others,Ambiguous,-0.5
132,ca1,24,7,slowly.,921,Others,Ambiguous,-0.5
133,ca1,1,0,John,857,Others,Ambiguous,-0.5
133,ca1,1,1,hoped,753,Others,Ambiguous,-0.5
133,ca1,1,2,the,514,Others,Ambiguous,-0.5
133,ca1,1,3,boy,598,Others,Ambiguous,-0.5
133,ca1,1,4,took,615,Disambiguating region,Ambiguous,-0.5
133,ca1,1,5,some,674,Post-disambiguating region,Ambiguous,-0.5
133,ca1,1,6,time,618,Others,Ambiguous,-0.5
133,ca1,1,7,to,535,Others,Ambiguous,-0.5
133,ca1,1,8,rest,697,Others,Ambiguous,-0.5
133,ca1,1,9,from,857,Others,Ambiguous,-0.5
133,ca1,1,10,studying.,778,Others,Ambiguous,-0.5
133,ca2,2,0,Mary,741,Others,Unambiguous,0.5
133,ca2,2,1,realised,768,Others,Unambiguous,0.5
133,ca2,2,2,that,673,Others,Unambiguous,0.5
133,ca2,2,3,the,653,Others,Unambiguous,0.5
133,ca2,2,4,girl,614,Others,Unambiguous,0.5
133,ca2,2,5,watched,734,Disambiguating region,Unambiguous,0.5
133,ca2,2,6,the,647,Post-disambiguating region,Unambiguous,0.5
133,ca2,2,7,television,663,Others,Unambiguous,0.5
133,ca2,2,8,secretly.,708,Others,Unambiguous,0.5
133,ca1,3,0,David,950,Others,Ambiguous,-0.5
133,ca1,3,1,claimed,610,Others,Ambiguous,-0.5
133,ca1,3,2,the,467,Others,Ambiguous,-0.5
133,ca1,3,3,boy,590,Others,Ambiguous,-0.5
133,ca1,3,4,looked,647,Disambiguating region,Ambiguous,-0.5
133,ca1,3,5,very,822,Post-disambiguating region,Ambiguous,-0.5
133,ca1,3,6,nervous,704,Others,Ambiguous,-0.5
133,ca1,3,7,and,657,Others,Ambiguous,-0.5
133,ca1,3,8,tense.,936,Others,Ambiguous,-0.5
133,ca2,4,0,Anna,2555,Others,Unambiguous,0.5
133,ca2,4,1,hoped,5699,Others,Unambiguous,0.5
133,ca2,4,2,that,623,Others,Unambiguous,0.5
133,ca2,4,3,the,588,Others,Unambiguous,0.5
133,ca2,4,4,girl,615,Others,Unambiguous,0.5
133,ca2,4,5,made,803,Disambiguating region,Unambiguous,0.5
133,ca2,4,6,eye,608,Post-disambiguating region,Unambiguous,0.5
133,ca2,4,7,contact,658,Others,Unambiguous,0.5
133,ca2,4,8,with,543,Others,Unambiguous,0.5
133,ca2,4,9,the,563,Others,Unambiguous,0.5
133,ca2,4,10,classmates.,933,Others,Unambiguous,0.5
133,ca1,5,0,James,1049,Others,Ambiguous,-0.5
133,ca1,5,1,hoped,614,Others,Ambiguous,-0.5
133,ca1,5,2,the,653,Others,Ambiguous,-0.5
133,ca1,5,3,man,728,Others,Ambiguous,-0.5
133,ca1,5,4,restarted,1341,Disambiguating region,Ambiguous,-0.5
133,ca1,5,5,talks,937,Post-disambiguating region,Ambiguous,-0.5
133,ca1,5,6,with,659,Others,Ambiguous,-0.5
133,ca1,5,7,the,747,Others,Ambiguous,-0.5
133,ca1,5,8,politicians.,963,Others,Ambiguous,-0.5
133,ca2,6,0,Maria,836,Others,Unambiguous,0.5
133,ca2,6,1,realised,658,Others,Unambiguous,0.5
133,ca2,6,2,that,703,Others,Unambiguous,0.5
133,ca2,6,3,the,559,Others,Unambiguous,0.5
133,ca2,6,4,lady,603,Others,Unambiguous,0.5
133,ca2,6,5,used,842,Disambiguating region,Unambiguous,0.5
133,ca2,6,6,the,499,Post-disambiguating region,Unambiguous,0.5
133,ca2,6,7,dictionary,747,Others,Unambiguous,0.5
133,ca2,6,8,a,1058,Others,Unambiguous,0.5
133,ca2,6,9,lot.,738,Others,Unambiguous,0.5
133,ca1,7,0,Jason,1080,Others,Ambiguous,-0.5
133,ca1,7,1,claimed,793,Others,Ambiguous,-0.5
133,ca1,7,2,the,528,Others,Ambiguous,-0.5
133,ca1,7,3,man,743,Others,Ambiguous,-0.5
133,ca1,7,4,wanted,768,Disambiguating region,Ambiguous,-0.5
133,ca1,7,5,to,654,Post-disambiguating region,Ambiguous,-0.5
133,ca1,7,6,use,702,Others,Ambiguous,-0.5
133,ca1,7,7,some,704,Others,Ambiguous,-0.5
133,ca1,7,8,soap.,807,Others,Ambiguous,-0.5
133,ca2,8,0,Lisa,732,Others,Unambiguous,0.5
133,ca2,8,1,hoped,737,Others,Unambiguous,0.5
133,ca2,8,2,that,688,Others,Unambiguous,0.5
133,ca2,8,3,the,693,Others,Unambiguous,0.5
133,ca2,8,4,lady,723,Others,Unambiguous,0.5
133,ca2,8,5,spoke,708,Disambiguating region,Unambiguous,0.5
133,ca2,8,6,slowly,748,Post-disambiguating region,Unambiguous,0.5
133,ca2,8,7,without,643,Others,Unambiguous,0.5
133,ca2,8,8,being,633,Others,Unambiguous,0.5
133,ca2,8,9,nervous.,1525,Others,Unambiguous,0.5
133,ca1,9,0,George,921,Others,Ambiguous,-0.5
133,ca1,9,1,hoped,717,Others,Ambiguous,-0.5
133,ca1,9,2,the,664,Others,Ambiguous,-0.5
133,ca1,9,3,gentleman,713,Others,Ambiguous,-0.5
133,ca1,9,4,stopped,942,Disambiguating region,Ambiguous,-0.5
133,ca1,9,5,drinking,823,Post-disambiguating region,Ambiguous,-0.5
133,ca1,9,6,too,2014,Others,Ambiguous,-0.5
133,ca1,9,7,much.,762,Others,Ambiguous,-0.5
133,ca2,10,0,Carol,872,Others,Unambiguous,0.5
133,ca2,10,1,realised,802,Others,Unambiguous,0.5
133,ca2,10,2,that,809,Others,Unambiguous,0.5
133,ca2,10,3,the,612,Others,Unambiguous,0.5
133,ca2,10,4,woman,739,Others,Unambiguous,0.5
133,ca2,10,5,drank,NA,Disambiguating region,Unambiguous,0.5
133,ca2,10,6,some,NA,Post-disambiguating region,Unambiguous,0.5
133,ca2,10,7,water,NA,Others,Unambiguous,0.5
133,ca2,10,8,to,NA,Others,Unambiguous,0.5
133,ca2,10,9,calm,NA,Others,Unambiguous,0.5
133,ca2,10,10,down.,NA,Others,Unambiguous,0.5
133,ca1,11,0,Steven,712,Others,Ambiguous,-0.5
133,ca1,11,1,claimed,1251,Others,Ambiguous,-0.5
133,ca1,11,2,the,748,Others,Ambiguous,-0.5
133,ca1,11,3,gentleman,898,Others,Ambiguous,-0.5
133,ca1,11,4,hesitated,937,Disambiguating region,Ambiguous,-0.5
133,ca1,11,5,to,1082,Post-disambiguating region,Ambiguous,-0.5
133,ca1,11,6,talk,628,Others,Ambiguous,-0.5
133,ca1,11,7,with,623,Others,Ambiguous,-0.5
133,ca1,11,8,friends,728,Others,Ambiguous,-0.5
133,ca1,11,9,about,808,Others,Ambiguous,-0.5
133,ca1,11,10,where,669,Others,Ambiguous,-0.5
133,ca1,11,11,to,647,Others,Ambiguous,-0.5
133,ca1,11,12,visit.,569,Others,Ambiguous,-0.5
133,ca2,12,0,Sarah,766,Others,Unambiguous,0.5
133,ca2,12,1,hoped,718,Others,Unambiguous,0.5
133,ca2,12,2,that,539,Others,Unambiguous,0.5
133,ca2,12,3,the,583,Others,Unambiguous,0.5
133,ca2,12,4,woman,618,Others,Unambiguous,0.5
133,ca2,12,5,helped,748,Disambiguating region,Unambiguous,0.5
133,ca2,12,6,to,623,Post-disambiguating region,Unambiguous,0.5
133,ca2,12,7,clean,813,Others,Unambiguous,0.5
133,ca2,12,8,up,733,Others,Unambiguous,0.5
133,ca2,12,9,the,658,Others,Unambiguous,0.5
133,ca2,12,10,tables.,1172,Others,Unambiguous,0.5
133,ca1,13,0,Edward,1935,Others,Ambiguous,-0.5
133,ca1,13,1,hoped,837,Others,Ambiguous,-0.5
133,ca1,13,2,the,942,Others,Ambiguous,-0.5
133,ca1,13,3,actor,844,Others,Ambiguous,-0.5
133,ca1,13,4,talked,863,Disambiguating region,Ambiguous,-0.5
133,ca1,13,5,with,906,Post-disambiguating region,Ambiguous,-0.5
133,ca1,13,6,the,619,Others,Ambiguous,-0.5
133,ca1,13,7,director,887,Others,Ambiguous,-0.5
133,ca1,13,8,to,942,Others,Ambiguous,-0.5
133,ca1,13,9,make,774,Others,Ambiguous,-0.5
133,ca1,13,10,final,822,Others,Ambiguous,-0.5
133,ca1,13,11,checks.,817,Others,Ambiguous,-0.5
133,ca2,14,0,Jessica,896,Others,Unambiguous,0.5
133,ca2,14,1,realised,1007,Others,Unambiguous,0.5
133,ca2,14,2,that,668,Others,Unambiguous,0.5
133,ca2,14,3,the,718,Others,Unambiguous,0.5
133,ca2,14,4,actress,788,Others,Unambiguous,0.5
133,ca2,14,5,called,741,Disambiguating region,Unambiguous,0.5
133,ca2,14,6,the,593,Post-disambiguating region,Unambiguous,0.5
133,ca2,14,7,manager,693,Others,Unambiguous,0.5
133,ca2,14,8,to,723,Others,Unambiguous,0.5
133,ca2,14,9,complain,748,Others,Unambiguous,0.5
133,ca2,14,10,about,723,Others,Unambiguous,0.5
133,ca2,14,11,the,728,Others,Unambiguous,0.5
133,ca2,14,12,job.,773,Others,Unambiguous,0.5
133,ca1,15,0,Kevin,856,Others,Ambiguous,-0.5
133,ca1,15,1,claimed,658,Others,Ambiguous,-0.5
133,ca1,15,2,the,674,Others,Ambiguous,-0.5
133,ca1,15,3,actor,702,Others,Ambiguous,-0.5
133,ca1,15,4,spoke,762,Disambiguating region,Ambiguous,-0.5
133,ca1,15,5,and,698,Post-disambiguating region,Ambiguous,-0.5
133,ca1,15,6,behaved,614,Others,Ambiguous,-0.5
133,ca1,15,7,very,598,Others,Ambiguous,-0.5
133,ca1,15,8,impolitely.,648,Others,Ambiguous,-0.5
133,ca2,16,0,Rebecca,887,Others,Unambiguous,0.5
133,ca2,16,1,hoped,748,Others,Unambiguous,0.5
133,ca2,16,2,that,843,Others,Unambiguous,0.5
133,ca2,16,3,the,648,Others,Unambiguous,0.5
133,ca2,16,4,actress,797,Others,Unambiguous,0.5
133,ca2,16,5,took,958,Disambiguating region,Unambiguous,0.5
133,ca2,16,6,some,783,Post-disambiguating region,Unambiguous,0.5
133,ca2,16,7,time,832,Others,Unambiguous,0.5
133,ca2,16,8,to,793,Others,Unambiguous,0.5
133,ca2,16,9,rest.,794,Others,Unambiguous,0.5
133,ca1,17,0,Tom,607,Others,Ambiguous,-0.5
133,ca1,17,1,hoped,599,Others,Ambiguous,-0.5
133,ca1,17,2,the,598,Others,Ambiguous,-0.5
133,ca1,17,3,king,832,Others,Ambiguous,-0.5
133,ca1,17,4,greeted,708,Disambiguating region,Ambiguous,-0.5
133,ca1,17,5,the,678,Post-disambiguating region,Ambiguous,-0.5
133,ca1,17,6,president,669,Others,Ambiguous,-0.5
133,ca1,17,7,and,832,Others,Ambiguous,-0.5
133,ca1,17,8,the,563,Others,Ambiguous,-0.5
133,ca1,17,9,politician.,628,Others,Ambiguous,-0.5
133,ca2,18,0,Amy,1295,Others,Unambiguous,0.5
133,ca2,18,1,realised,952,Others,Unambiguous,0.5
133,ca2,18,2,that,778,Others,Unambiguous,0.5
133,ca2,18,3,the,913,Others,Unambiguous,0.5
133,ca2,18,4,queen,897,Others,Unambiguous,0.5
133,ca2,18,5,spoke,797,Disambiguating region,Unambiguous,0.5
133,ca2,18,6,very,780,Post-disambiguating region,Unambiguous,0.5
133,ca2,18,7,slowly,1235,Others,Unambiguous,0.5
133,ca2,18,8,and,759,Others,Unambiguous,0.5
133,ca2,18,9,politely.,2083,Others,Unambiguous,0.5
133,ca1,19,0,Jorge,951,Others,Ambiguous,-0.5
133,ca1,19,1,claimed,1580,Others,Ambiguous,-0.5
133,ca1,19,2,the,683,Others,Ambiguous,-0.5
133,ca1,19,3,king,733,Others,Ambiguous,-0.5
133,ca1,19,4,was,768,Disambiguating region,Ambiguous,-0.5
133,ca1,19,5,protected,708,Post-disambiguating region,Ambiguous,-0.5
133,ca1,19,6,by,878,Others,Ambiguous,-0.5
133,ca1,19,7,several,881,Others,Ambiguous,-0.5
133,ca1,19,8,policemen.,878,Others,Ambiguous,-0.5
133,ca2,20,0,Amanda,851,Others,Unambiguous,0.5
133,ca2,20,1,hoped,608,Others,Unambiguous,0.5
133,ca2,20,2,that,484,Others,Unambiguous,0.5
133,ca2,20,3,the,768,Others,Unambiguous,0.5
133,ca2,20,4,queen,608,Others,Unambiguous,0.5
133,ca2,20,5,took,738,Disambiguating region,Unambiguous,0.5
133,ca2,20,6,some,668,Post-disambiguating region,Unambiguous,0.5
133,ca2,20,7,time,498,Others,Unambiguous,0.5
133,ca2,20,8,to,499,Others,Unambiguous,0.5
133,ca2,20,9,rest,758,Others,Unambiguous,0.5
133,ca2,20,10,from,808,Others,Unambiguous,0.5
133,ca2,20,11,hard,787,Others,Unambiguous,0.5
133,ca2,20,12,work.,713,Others,Unambiguous,0.5
133,ca1,21,0,Jacob,817,Others,Ambiguous,-0.5
133,ca1,21,1,hoped,898,Others,Ambiguous,-0.5
133,ca1,21,2,the,848,Others,Ambiguous,-0.5
133,ca1,21,3,waiter,817,Others,Ambiguous,-0.5
133,ca1,21,4,got,927,Disambiguating region,Ambiguous,-0.5
133,ca1,21,5,back,932,Post-disambiguating region,Ambiguous,-0.5
133,ca1,21,6,to,683,Others,Ambiguous,-0.5
133,ca1,21,7,work,738,Others,Ambiguous,-0.5
133,ca1,21,8,soon.,869,Others,Ambiguous,-0.5
133,ca2,22,0,Alice,843,Others,Unambiguous,0.5
133,ca2,22,1,realised,572,Others,Unambiguous,0.5
133,ca2,22,2,that,763,Others,Unambiguous,0.5
133,ca2,22,3,the,573,Others,Unambiguous,0.5
133,ca2,22,4,waitress,788,Others,Unambiguous,0.5
133,ca2,22,5,served,987,Disambiguating region,Unambiguous,0.5
133,ca2,22,6,the,623,Post-disambiguating region,Unambiguous,0.5
133,ca2,22,7,customer,650,Others,Unambiguous,0.5
133,ca2,22,8,very,497,Others,Unambiguous,0.5
133,ca2,22,9,gently.,908,Others,Unambiguous,0.5
133,ca1,23,0,Robert,792,Others,Ambiguous,-0.5
133,ca1,23,1,claimed,753,Others,Ambiguous,-0.5
133,ca1,23,2,the,678,Others,Ambiguous,-0.5
133,ca1,23,3,waiter,823,Others,Ambiguous,-0.5
133,ca1,23,4,caused,794,Disambiguating region,Ambiguous,-0.5
133,ca1,23,5,some,806,Post-disambiguating region,Ambiguous,-0.5
133,ca1,23,6,trouble,903,Others,Ambiguous,-0.5
133,ca1,23,7,with,678,Others,Ambiguous,-0.5
133,ca1,23,8,the,722,Others,Ambiguous,-0.5
133,ca1,23,9,customer.,748,Others,Ambiguous,-0.5
133,ca2,24,0,Emily,671,Others,Unambiguous,0.5
133,ca2,24,1,hoped,559,Others,Unambiguous,0.5
133,ca2,24,2,that,533,Others,Unambiguous,0.5
133,ca2,24,3,the,529,Others,Unambiguous,0.5
133,ca2,24,4,waitress,952,Others,Unambiguous,0.5
133,ca2,24,5,tried,1152,Disambiguating region,Unambiguous,0.5
133,ca2,24,6,to,563,Post-disambiguating region,Unambiguous,0.5
133,ca2,24,7,speak,718,Others,Unambiguous,0.5
133,ca2,24,8,slowly.,733,Others,Unambiguous,0.5
134,ca2,1,0,John,562,Others,Unambiguous,0.5
134,ca2,1,1,hoped,833,Others,Unambiguous,0.5
134,ca2,1,2,that,463,Others,Unambiguous,0.5
134,ca2,1,3,the,566,Others,Unambiguous,0.5
134,ca2,1,4,boy,678,Others,Unambiguous,0.5
134,ca2,1,5,took,511,Disambiguating region,Unambiguous,0.5
134,ca2,1,6,some,680,Post-disambiguating region,Unambiguous,0.5
134,ca2,1,7,time,818,Others,Unambiguous,0.5
134,ca2,1,8,to,646,Others,Unambiguous,0.5
134,ca2,1,9,rest,986,Others,Unambiguous,0.5
134,ca2,1,10,from,496,Others,Unambiguous,0.5
134,ca2,1,11,studying.,827,Others,Unambiguous,0.5
134,ca1,2,0,Mary,543,Others,Ambiguous,-0.5
134,ca1,2,1,realised,1122,Others,Ambiguous,-0.5
134,ca1,2,2,the,492,Others,Ambiguous,-0.5
134,ca1,2,3,girl,610,Others,Ambiguous,-0.5
134,ca1,2,4,watched,734,Disambiguating region,Ambiguous,-0.5
134,ca1,2,5,the,514,Post-disambiguating region,Ambiguous,-0.5
134,ca1,2,6,television,718,Others,Ambiguous,-0.5
134,ca1,2,7,secretly.,803,Others,Ambiguous,-0.5
134,ca2,3,0,David,540,Others,Unambiguous,0.5
134,ca2,3,1,claimed,1111,Others,Unambiguous,0.5
134,ca2,3,2,that,795,Others,Unambiguous,0.5
134,ca2,3,3,the,446,Others,Unambiguous,0.5
134,ca2,3,4,boy,597,Others,Unambiguous,0.5
134,ca2,3,5,looked,685,Disambiguating region,Unambiguous,0.5
134,ca2,3,6,very,601,Post-disambiguating region,Unambiguous,0.5
134,ca2,3,7,nervous,670,Others,Unambiguous,0.5
134,ca2,3,8,and,801,Others,Unambiguous,0.5
134,ca2,3,9,tense.,691,Others,Unambiguous,0.5
134,ca1,4,0,Anna,587,Others,Ambiguous,-0.5
134,ca1,4,1,hoped,859,Others,Ambiguous,-0.5
134,ca1,4,2,the,664,Others,Ambiguous,-0.5
134,ca1,4,3,girl,489,Others,Ambiguous,-0.5
134,ca1,4,4,made,652,Disambiguating region,Ambiguous,-0.5
134,ca1,4,5,eye,807,Post-disambiguating region,Ambiguous,-0.5
134,ca1,4,6,contact,588,Others,Ambiguous,-0.5
134,ca1,4,7,with,657,Others,Ambiguous,-0.5
134,ca1,4,8,the,834,Others,Ambiguous,-0.5
134,ca1,4,9,classmates.,1028,Others,Ambiguous,-0.5
134,ca2,5,0,James,680,Others,Unambiguous,0.5
134,ca2,5,1,hoped,804,Others,Unambiguous,0.5
134,ca2,5,2,that,626,Others,Unambiguous,0.5
134,ca2,5,3,the,624,Others,Unambiguous,0.5
134,ca2,5,4,man,817,Others,Unambiguous,0.5
134,ca2,5,5,restarted,1290,Disambiguating region,Unambiguous,0.5
134,ca2,5,6,talks,1349,Post-disambiguating region,Unambiguous,0.5
134,ca2,5,7,with,581,Others,Unambiguous,0.5
134,ca2,5,8,the,604,Others,Unambiguous,0.5
134,ca2,5,9,politicians.,651,Others,Unambiguous,0.5
134,ca1,6,0,Maria,766,Others,Ambiguous,-0.5
134,ca1,6,1,realised,1039,Others,Ambiguous,-0.5
134,ca1,6,2,the,571,Others,Ambiguous,-0.5
134,ca1,6,3,lady,558,Others,Ambiguous,-0.5
134,ca1,6,4,used,657,Disambiguating region,Ambiguous,-0.5
134,ca1,6,5,the,776,Post-disambiguating region,Ambiguous,-0.5
134,ca1,6,6,dictionary,596,Others,Ambiguous,-0.5
134,ca1,6,7,a,652,Others,Ambiguous,-0.5
134,ca1,6,8,lot.,613,Others,Ambiguous,-0.5
134,ca2,7,0,Jason,696,Others,Unambiguous,0.5
134,ca2,7,1,claimed,992,Others,Unambiguous,0.5
134,ca2,7,2,that,1055,Others,Unambiguous,0.5
134,ca2,7,3,the,925,Others,Unambiguous,0.5
134,ca2,7,4,man,957,Others,Unambiguous,0.5
134,ca2,7,5,wanted,763,Disambiguating region,Unambiguous,0.5
134,ca2,7,6,to,728,Post-disambiguating region,Unambiguous,0.5
134,ca2,7,7,use,669,Others,Unambiguous,0.5
134,ca2,7,8,some,688,Others,Unambiguous,0.5
134,ca2,7,9,soap.,644,Others,Unambiguous,0.5
134,ca1,8,0,Lisa,887,Others,Ambiguous,-0.5
134,ca1,8,1,hoped,853,Others,Ambiguous,-0.5
134,ca1,8,2,the,564,Others,Ambiguous,-0.5
134,ca1,8,3,lady,758,Others,Ambiguous,-0.5
134,ca1,8,4,spoke,788,Disambiguating region,Ambiguous,-0.5
134,ca1,8,5,slowly,1040,Post-disambiguating region,Ambiguous,-0.5
134,ca1,8,6,without,655,Others,Ambiguous,-0.5
134,ca1,8,7,being,600,Others,Ambiguous,-0.5
134,ca1,8,8,nervous.,751,Others,Ambiguous,-0.5
134,ca2,9,0,George,2383,Others,Unambiguous,0.5
134,ca2,9,1,hoped,549,Others,Unambiguous,0.5
134,ca2,9,2,that,462,Others,Unambiguous,0.5
134,ca2,9,3,the,NA,Others,Unambiguous,0.5
134,ca2,9,4,gentleman,NA,Others,Unambiguous,0.5
134,ca2,9,5,stopped,NA,Disambiguating region,Unambiguous,0.5
134,ca2,9,6,drinking,NA,Post-disambiguating region,Unambiguous,0.5
134,ca2,9,7,too,NA,Others,Unambiguous,0.5
134,ca2,9,8,much.,NA,Others,Unambiguous,0.5
134,ca1,10,0,Carol,1089,Others,Ambiguous,-0.5
134,ca1,10,1,realised,957,Others,Ambiguous,-0.5
134,ca1,10,2,the,684,Others,Ambiguous,-0.5
134,ca1,10,3,woman,792,Others,Ambiguous,-0.5
134,ca1,10,4,drank,876,Disambiguating region,Ambiguous,-0.5
134,ca1,10,5,some,860,Post-disambiguating region,Ambiguous,-0.5
134,ca1,10,6,water,837,Others,Ambiguous,-0.5
134,ca1,10,7,to,866,Others,Ambiguous,-0.5
134,ca1,10,8,calm,1172,Others,Ambiguous,-0.5
134,ca1,10,9,down.,630,Others,Ambiguous,-0.5
134,ca2,11,0,Steven,NA,Others,Unambiguous,0.5
134,ca2,11,1,claimed,NA,Others,Unambiguous,0.5
134,ca2,11,2,that,NA,Others,Unambiguous,0.5
134,ca2,11,3,the,NA,Others,Unambiguous,0.5
134,ca2,11,4,gentleman,NA,Others,Unambiguous,0.5
134,ca2,11,5,hesitated,NA,Disambiguating region,Unambiguous,0.5
134,ca2,11,6,to,NA,Post-disambiguating region,Unambiguous,0.5
134,ca2,11,7,talk,NA,Others,Unambiguous,0.5
134,ca2,11,8,with,NA,Others,Unambiguous,0.5
134,ca2,11,9,friends,NA,Others,Unambiguous,0.5
134,ca2,11,10,about,NA,Others,Unambiguous,0.5
134,ca2,11,11,where,NA,Others,Unambiguous,0.5
134,ca2,11,12,to,NA,Others,Unambiguous,0.5
134,ca2,11,13,visit.,NA,Others,Unambiguous,0.5
134,ca1,12,0,Sarah,589,Others,Ambiguous,-0.5
134,ca1,12,1,hoped,526,Others,Ambiguous,-0.5
134,ca1,12,2,the,705,Others,Ambiguous,-0.5
134,ca1,12,3,woman,1288,Others,Ambiguous,-0.5
134,ca1,12,4,helped,1342,Disambiguating region,Ambiguous,-0.5
134,ca1,12,5,to,562,Post-disambiguating region,Ambiguous,-0.5
134,ca1,12,6,clean,687,Others,Ambiguous,-0.5
134,ca1,12,7,up,627,Others,Ambiguous,-0.5
134,ca1,12,8,the,600,Others,Ambiguous,-0.5
134,ca1,12,9,tables.,771,Others,Ambiguous,-0.5
134,ca2,13,0,Edward,1280,Others,Unambiguous,0.5
134,ca2,13,1,hoped,667,Others,Unambiguous,0.5
134,ca2,13,2,that,726,Others,Unambiguous,0.5
134,ca2,13,3,the,595,Others,Unambiguous,0.5
134,ca2,13,4,actor,911,Others,Unambiguous,0.5
134,ca2,13,5,talked,1344,Disambiguating region,Unambiguous,0.5
134,ca2,13,6,with,631,Post-disambiguating region,Unambiguous,0.5
134,ca2,13,7,the,706,Others,Unambiguous,0.5
134,ca2,13,8,director,730,Others,Unambiguous,0.5
134,ca2,13,9,to,693,Others,Unambiguous,0.5
134,ca2,13,10,make,739,Others,Unambiguous,0.5
134,ca2,13,11,final,822,Others,Unambiguous,0.5
134,ca2,13,12,checks.,781,Others,Unambiguous,0.5
134,ca1,14,0,Jessica,1414,Others,Ambiguous,-0.5
134,ca1,14,1,realised,584,Others,Ambiguous,-0.5
134,ca1,14,2,the,729,Others,Ambiguous,-0.5
