Subject,Item,Condition,Word,RT,RegionP,PositionP,DistractorP,Position,Distractor
2,19,cond3,0,482,Others,Direct object,Match,-0.5,0.5
2,19,cond3,1,626,Others,Direct object,Match,-0.5,0.5
2,19,cond3,2,667,Others,Direct object,Match,-0.5,0.5
2,19,cond3,3,550,Others,Direct object,Match,-0.5,0.5
2,19,cond3,4,681,Pre-reflexive,Direct object,Match,-0.5,0.5
2,19,cond3,5,636,Reflexive,Direct object,Match,-0.5,0.5
2,19,cond3,6,514,Post-reflexive,Direct object,Match,-0.5,0.5
2,19,cond3,7,516,Others,Direct object,Match,-0.5,0.5
2,19,cond3,8,581,Others,Direct object,Match,-0.5,0.5
2,19,cond3,9,901,Others,Direct object,Match,-0.5,0.5
2,20,cond4,0,736,Others,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,1,596,Others,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,2,674,Others,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,3,600,Others,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,4,563,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,5,526,Reflexive,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,6,636,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,7,508,Others,Direct object,Mismatch,-0.5,-0.5
2,20,cond4,8,529,Others,Direct object,Mismatch,-0.5,-0.5
2,21,cond1,0,446,Others,Preposition,Match,0.5,0.5
2,21,cond1,1,851,Others,Preposition,Match,0.5,0.5
2,21,cond1,2,618,Others,Preposition,Match,0.5,0.5
2,21,cond1,3,599,Others,Preposition,Match,0.5,0.5
2,21,cond1,4,604,Pre-reflexive,Preposition,Match,0.5,0.5
2,21,cond1,5,739,Reflexive,Preposition,Match,0.5,0.5
2,21,cond1,6,605,Post-reflexive,Preposition,Match,0.5,0.5
2,21,cond1,7,507,Others,Preposition,Match,0.5,0.5
2,21,cond1,8,630,Others,Preposition,Match,0.5,0.5
2,21,cond1,9,632,Others,Preposition,Match,0.5,0.5
2,22,cond2,0,457,Others,Preposition,Mismatch,0.5,-0.5
2,22,cond2,1,612,Others,Preposition,Mismatch,0.5,-0.5
2,22,cond2,2,551,Others,Preposition,Mismatch,0.5,-0.5
2,22,cond2,3,546,Others,Preposition,Mismatch,0.5,-0.5
2,22,cond2,4,535,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
2,22,cond2,5,648,Reflexive,Preposition,Mismatch,0.5,-0.5
2,22,cond2,6,534,Post-reflexive,Preposition,Mismatch,0.5,-0.5
2,22,cond2,7,659,Others,Preposition,Mismatch,0.5,-0.5
2,22,cond2,8,500,Others,Preposition,Mismatch,0.5,-0.5
2,22,cond2,9,792,Others,Preposition,Mismatch,0.5,-0.5
2,23,cond3,0,531,Others,Direct object,Match,-0.5,0.5
2,23,cond3,1,514,Others,Direct object,Match,-0.5,0.5
2,23,cond3,2,541,Others,Direct object,Match,-0.5,0.5
2,23,cond3,3,655,Others,Direct object,Match,-0.5,0.5
2,23,cond3,4,508,Pre-reflexive,Direct object,Match,-0.5,0.5
2,23,cond3,5,684,Reflexive,Direct object,Match,-0.5,0.5
2,23,cond3,6,781,Post-reflexive,Direct object,Match,-0.5,0.5
2,23,cond3,7,512,Others,Direct object,Match,-0.5,0.5
2,23,cond3,8,593,Others,Direct object,Match,-0.5,0.5
2,24,cond4,0,616,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,1,1030,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,2,763,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,3,777,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,4,581,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,5,679,Reflexive,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,6,710,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,7,674,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,8,537,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,9,685,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,10,601,Others,Direct object,Mismatch,-0.5,-0.5
2,24,cond4,11,576,Others,Direct object,Mismatch,-0.5,-0.5
3,1,cond2,0,615,Others,Preposition,Mismatch,0.5,-0.5
3,1,cond2,1,776,Others,Preposition,Mismatch,0.5,-0.5
3,1,cond2,2,888,Others,Preposition,Mismatch,0.5,-0.5
3,1,cond2,3,1016,Others,Preposition,Mismatch,0.5,-0.5
3,1,cond2,4,664,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
3,1,cond2,5,NA,Reflexive,Preposition,Mismatch,0.5,-0.5
3,1,cond2,6,NA,Post-reflexive,Preposition,Mismatch,0.5,-0.5
3,1,cond2,7,NA,Others,Preposition,Mismatch,0.5,-0.5
3,1,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
3,2,cond3,0,584,Others,Direct object,Match,-0.5,0.5
3,2,cond3,1,672,Others,Direct object,Match,-0.5,0.5
3,2,cond3,2,968,Others,Direct object,Match,-0.5,0.5
3,2,cond3,3,736,Others,Direct object,Match,-0.5,0.5
3,2,cond3,4,648,Pre-reflexive,Direct object,Match,-0.5,0.5
3,2,cond3,5,800,Reflexive,Direct object,Match,-0.5,0.5
3,2,cond3,6,656,Post-reflexive,Direct object,Match,-0.5,0.5
3,2,cond3,7,800,Others,Direct object,Match,-0.5,0.5
3,2,cond3,8,808,Others,Direct object,Match,-0.5,0.5
3,3,cond4,0,480,Others,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,1,592,Others,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,2,768,Others,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,3,696,Others,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,4,701,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,5,591,Reflexive,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,6,672,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,7,608,Others,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,8,816,Others,Direct object,Mismatch,-0.5,-0.5
3,3,cond4,9,656,Others,Direct object,Mismatch,-0.5,-0.5
3,4,cond1,0,376,Others,Preposition,Match,0.5,0.5
3,4,cond1,1,576,Others,Preposition,Match,0.5,0.5
3,4,cond1,2,672,Others,Preposition,Match,0.5,0.5
3,4,cond1,3,656,Others,Preposition,Match,0.5,0.5
3,4,cond1,4,664,Pre-reflexive,Preposition,Match,0.5,0.5
3,4,cond1,5,872,Reflexive,Preposition,Match,0.5,0.5
3,4,cond1,6,568,Post-reflexive,Preposition,Match,0.5,0.5
3,4,cond1,7,888,Others,Preposition,Match,0.5,0.5
3,5,cond2,0,519,Others,Preposition,Mismatch,0.5,-0.5
3,5,cond2,1,760,Others,Preposition,Mismatch,0.5,-0.5
3,5,cond2,2,672,Others,Preposition,Mismatch,0.5,-0.5
3,5,cond2,3,800,Others,Preposition,Mismatch,0.5,-0.5
3,5,cond2,4,552,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
3,5,cond2,5,NA,Reflexive,Preposition,Mismatch,0.5,-0.5
3,5,cond2,6,NA,Post-reflexive,Preposition,Mismatch,0.5,-0.5
3,5,cond2,7,NA,Others,Preposition,Mismatch,0.5,-0.5
3,5,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
3,6,cond3,0,488,Others,Direct object,Match,-0.5,0.5
3,6,cond3,1,648,Others,Direct object,Match,-0.5,0.5
3,6,cond3,2,856,Others,Direct object,Match,-0.5,0.5
3,6,cond3,3,688,Others,Direct object,Match,-0.5,0.5
3,6,cond3,4,552,Pre-reflexive,Direct object,Match,-0.5,0.5
3,6,cond3,5,832,Reflexive,Direct object,Match,-0.5,0.5
3,6,cond3,6,768,Post-reflexive,Direct object,Match,-0.5,0.5
3,6,cond3,7,568,Others,Direct object,Match,-0.5,0.5
3,6,cond3,8,800,Others,Direct object,Match,-0.5,0.5
3,7,cond4,0,608,Others,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,1,1736,Others,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,2,1015,Others,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,3,760,Others,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,4,856,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,5,776,Reflexive,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,6,1056,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,7,600,Others,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,8,936,Others,Direct object,Mismatch,-0.5,-0.5
3,7,cond4,9,736,Others,Direct object,Mismatch,-0.5,-0.5
3,8,cond1,0,615,Others,Preposition,Match,0.5,0.5
3,8,cond1,1,896,Others,Preposition,Match,0.5,0.5
3,8,cond1,2,672,Others,Preposition,Match,0.5,0.5
3,8,cond1,3,704,Others,Preposition,Match,0.5,0.5
3,8,cond1,4,792,Pre-reflexive,Preposition,Match,0.5,0.5
3,8,cond1,5,624,Reflexive,Preposition,Match,0.5,0.5
3,8,cond1,6,601,Post-reflexive,Preposition,Match,0.5,0.5
3,8,cond1,7,751,Others,Preposition,Match,0.5,0.5
3,8,cond1,8,600,Others,Preposition,Match,0.5,0.5
3,8,cond1,9,760,Others,Preposition,Match,0.5,0.5
3,9,cond2,0,847,Others,Preposition,Mismatch,0.5,-0.5
3,9,cond2,1,736,Others,Preposition,Mismatch,0.5,-0.5
3,9,cond2,2,616,Others,Preposition,Mismatch,0.5,-0.5
3,9,cond2,3,648,Others,Preposition,Mismatch,0.5,-0.5
3,9,cond2,4,696,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
3,9,cond2,5,640,Reflexive,Preposition,Mismatch,0.5,-0.5
3,9,cond2,6,NA,Post-reflexive,Preposition,Mismatch,0.5,-0.5
3,9,cond2,7,NA,Others,Preposition,Mismatch,0.5,-0.5
3,9,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
3,10,cond3,0,568,Others,Direct object,Match,-0.5,0.5
3,10,cond3,1,760,Others,Direct object,Match,-0.5,0.5
3,10,cond3,2,783,Others,Direct object,Match,-0.5,0.5
3,10,cond3,3,1017,Others,Direct object,Match,-0.5,0.5
3,10,cond3,4,760,Pre-reflexive,Direct object,Match,-0.5,0.5
3,10,cond3,5,800,Reflexive,Direct object,Match,-0.5,0.5
3,10,cond3,6,632,Post-reflexive,Direct object,Match,-0.5,0.5
3,10,cond3,7,912,Others,Direct object,Match,-0.5,0.5
3,10,cond3,8,712,Others,Direct object,Match,-0.5,0.5
3,11,cond4,0,560,Others,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,1,760,Others,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,2,1232,Others,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,3,792,Others,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,4,544,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,5,504,Reflexive,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,6,560,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,7,512,Others,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,8,520,Others,Direct object,Mismatch,-0.5,-0.5
3,11,cond4,9,720,Others,Direct object,Mismatch,-0.5,-0.5
3,12,cond1,0,663,Others,Preposition,Match,0.5,0.5
3,12,cond1,1,616,Others,Preposition,Match,0.5,0.5
3,12,cond1,2,704,Others,Preposition,Match,0.5,0.5
3,12,cond1,3,640,Others,Preposition,Match,0.5,0.5
3,12,cond1,4,808,Pre-reflexive,Preposition,Match,0.5,0.5
3,12,cond1,5,584,Reflexive,Preposition,Match,0.5,0.5
3,12,cond1,6,NA,Post-reflexive,Preposition,Match,0.5,0.5
3,12,cond1,7,NA,Others,Preposition,Match,0.5,0.5
3,12,cond1,8,NA,Others,Preposition,Match,0.5,0.5
3,12,cond1,9,NA,Others,Preposition,Match,0.5,0.5
3,13,cond2,0,471,Others,Preposition,Mismatch,0.5,-0.5
3,13,cond2,1,584,Others,Preposition,Mismatch,0.5,-0.5
3,13,cond2,2,656,Others,Preposition,Mismatch,0.5,-0.5
3,13,cond2,3,528,Others,Preposition,Mismatch,0.5,-0.5
3,13,cond2,4,592,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
3,13,cond2,5,480,Reflexive,Preposition,Mismatch,0.5,-0.5
3,13,cond2,6,520,Post-reflexive,Preposition,Mismatch,0.5,-0.5
3,13,cond2,7,712,Others,Preposition,Mismatch,0.5,-0.5
3,13,cond2,8,576,Others,Preposition,Mismatch,0.5,-0.5
3,13,cond2,9,704,Others,Preposition,Mismatch,0.5,-0.5
3,13,cond2,10,824,Others,Preposition,Mismatch,0.5,-0.5
3,14,cond3,0,1875,Others,Direct object,Match,-0.5,0.5
3,14,cond3,1,976,Others,Direct object,Match,-0.5,0.5
3,14,cond3,2,1175,Others,Direct object,Match,-0.5,0.5
3,14,cond3,3,1145,Others,Direct object,Match,-0.5,0.5
3,14,cond3,4,880,Pre-reflexive,Direct object,Match,-0.5,0.5
3,14,cond3,5,744,Reflexive,Direct object,Match,-0.5,0.5
3,14,cond3,6,767,Post-reflexive,Direct object,Match,-0.5,0.5
3,14,cond3,7,912,Others,Direct object,Match,-0.5,0.5
3,15,cond4,0,520,Others,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,1,632,Others,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,2,608,Others,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,3,560,Others,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,4,832,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,5,608,Reflexive,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,6,760,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,7,560,Others,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,8,632,Others,Direct object,Mismatch,-0.5,-0.5
3,15,cond4,9,768,Others,Direct object,Mismatch,-0.5,-0.5
3,16,cond1,0,319,Others,Preposition,Match,0.5,0.5
3,16,cond1,1,784,Others,Preposition,Match,0.5,0.5
3,16,cond1,2,632,Others,Preposition,Match,0.5,0.5
3,16,cond1,3,496,Others,Preposition,Match,0.5,0.5
3,16,cond1,4,NA,Pre-reflexive,Preposition,Match,0.5,0.5
3,16,cond1,5,NA,Reflexive,Preposition,Match,0.5,0.5
3,16,cond1,6,NA,Post-reflexive,Preposition,Match,0.5,0.5
3,16,cond1,7,NA,Others,Preposition,Match,0.5,0.5
3,16,cond1,8,NA,Others,Preposition,Match,0.5,0.5
3,17,cond2,0,335,Others,Preposition,Mismatch,0.5,-0.5
3,17,cond2,1,760,Others,Preposition,Mismatch,0.5,-0.5
3,17,cond2,2,568,Others,Preposition,Mismatch,0.5,-0.5
3,17,cond2,3,672,Others,Preposition,Mismatch,0.5,-0.5
3,17,cond2,4,609,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
3,17,cond2,5,559,Reflexive,Preposition,Mismatch,0.5,-0.5
3,17,cond2,6,NA,Post-reflexive,Preposition,Mismatch,0.5,-0.5
3,17,cond2,7,NA,Others,Preposition,Mismatch,0.5,-0.5
3,17,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
3,17,cond2,9,NA,Others,Preposition,Mismatch,0.5,-0.5
3,18,cond3,0,463,Others,Direct object,Match,-0.5,0.5
3,18,cond3,1,665,Others,Direct object,Match,-0.5,0.5
3,18,cond3,2,799,Others,Direct object,Match,-0.5,0.5
3,18,cond3,3,688,Others,Direct object,Match,-0.5,0.5
3,18,cond3,4,728,Pre-reflexive,Direct object,Match,-0.5,0.5
3,18,cond3,5,585,Reflexive,Direct object,Match,-0.5,0.5
3,18,cond3,6,848,Post-reflexive,Direct object,Match,-0.5,0.5
3,18,cond3,7,775,Others,Direct object,Match,-0.5,0.5
3,19,cond4,0,648,Others,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,1,720,Others,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,2,591,Others,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,3,753,Others,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,4,800,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,5,920,Reflexive,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,6,535,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,7,656,Others,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,8,625,Others,Direct object,Mismatch,-0.5,-0.5
3,19,cond4,9,592,Others,Direct object,Mismatch,-0.5,-0.5
3,20,cond1,0,552,Others,Preposition,Match,0.5,0.5
3,20,cond1,1,544,Others,Preposition,Match,0.5,0.5
3,20,cond1,2,752,Others,Preposition,Match,0.5,0.5
3,20,cond1,3,752,Others,Preposition,Match,0.5,0.5
3,20,cond1,4,752,Pre-reflexive,Preposition,Match,0.5,0.5
3,20,cond1,5,592,Reflexive,Preposition,Match,0.5,0.5
3,20,cond1,6,696,Post-reflexive,Preposition,Match,0.5,0.5
3,20,cond1,7,745,Others,Preposition,Match,0.5,0.5
3,20,cond1,8,751,Others,Preposition,Match,0.5,0.5
3,21,cond2,0,960,Others,Preposition,Mismatch,0.5,-0.5
3,21,cond2,1,736,Others,Preposition,Mismatch,0.5,-0.5
3,21,cond2,2,776,Others,Preposition,Mismatch,0.5,-0.5
3,21,cond2,3,808,Others,Preposition,Mismatch,0.5,-0.5
3,21,cond2,4,904,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
3,21,cond2,5,1672,Reflexive,Preposition,Mismatch,0.5,-0.5
3,21,cond2,6,688,Post-reflexive,Preposition,Mismatch,0.5,-0.5
3,21,cond2,7,NA,Others,Preposition,Mismatch,0.5,-0.5
3,21,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
3,21,cond2,9,NA,Others,Preposition,Mismatch,0.5,-0.5
3,22,cond3,0,375,Others,Direct object,Match,-0.5,0.5
3,22,cond3,1,736,Others,Direct object,Match,-0.5,0.5
3,22,cond3,2,824,Others,Direct object,Match,-0.5,0.5
3,22,cond3,3,584,Others,Direct object,Match,-0.5,0.5
3,22,cond3,4,912,Pre-reflexive,Direct object,Match,-0.5,0.5
3,22,cond3,5,648,Reflexive,Direct object,Match,-0.5,0.5
3,22,cond3,6,584,Post-reflexive,Direct object,Match,-0.5,0.5
3,22,cond3,7,560,Others,Direct object,Match,-0.5,0.5
3,22,cond3,8,576,Others,Direct object,Match,-0.5,0.5
3,22,cond3,9,696,Others,Direct object,Match,-0.5,0.5
3,23,cond4,0,155497,Others,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,1,952,Others,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,2,888,Others,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,3,832,Others,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,4,792,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,5,1048,Reflexive,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,6,600,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,7,688,Others,Direct object,Mismatch,-0.5,-0.5
3,23,cond4,8,728,Others,Direct object,Mismatch,-0.5,-0.5
3,24,cond1,0,368,Others,Preposition,Match,0.5,0.5
3,24,cond1,1,760,Others,Preposition,Match,0.5,0.5
3,24,cond1,2,896,Others,Preposition,Match,0.5,0.5
3,24,cond1,3,1080,Others,Preposition,Match,0.5,0.5
3,24,cond1,4,672,Pre-reflexive,Preposition,Match,0.5,0.5
3,24,cond1,5,640,Reflexive,Preposition,Match,0.5,0.5
3,24,cond1,6,856,Post-reflexive,Preposition,Match,0.5,0.5
3,24,cond1,7,815,Others,Preposition,Match,0.5,0.5
3,24,cond1,8,633,Others,Preposition,Match,0.5,0.5
3,24,cond1,9,640,Others,Preposition,Match,0.5,0.5
3,24,cond1,10,687,Others,Preposition,Match,0.5,0.5
3,24,cond1,11,656,Others,Preposition,Match,0.5,0.5
4,1,cond3,0,1782,Others,Direct object,Match,-0.5,0.5
4,1,cond3,1,832,Others,Direct object,Match,-0.5,0.5
4,1,cond3,2,912,Others,Direct object,Match,-0.5,0.5
4,1,cond3,3,817,Others,Direct object,Match,-0.5,0.5
4,1,cond3,4,1030,Pre-reflexive,Direct object,Match,-0.5,0.5
4,1,cond3,5,1010,Reflexive,Direct object,Match,-0.5,0.5
4,1,cond3,6,822,Post-reflexive,Direct object,Match,-0.5,0.5
4,1,cond3,7,680,Others,Direct object,Match,-0.5,0.5
4,1,cond3,8,1089,Others,Direct object,Match,-0.5,0.5
4,2,cond4,0,751,Others,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,1,790,Others,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,2,936,Others,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,3,1177,Others,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,4,856,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,5,952,Reflexive,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,6,807,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,7,752,Others,Direct object,Mismatch,-0.5,-0.5
4,2,cond4,8,1058,Others,Direct object,Mismatch,-0.5,-0.5
4,3,cond1,0,1319,Others,Preposition,Match,0.5,0.5
4,3,cond1,1,695,Others,Preposition,Match,0.5,0.5
4,3,cond1,2,705,Others,Preposition,Match,0.5,0.5
4,3,cond1,3,799,Others,Preposition,Match,0.5,0.5
4,3,cond1,4,703,Pre-reflexive,Preposition,Match,0.5,0.5
4,3,cond1,5,1201,Reflexive,Preposition,Match,0.5,0.5
4,3,cond1,6,928,Post-reflexive,Preposition,Match,0.5,0.5
4,3,cond1,7,639,Others,Preposition,Match,0.5,0.5
4,3,cond1,8,807,Others,Preposition,Match,0.5,0.5
4,3,cond1,9,992,Others,Preposition,Match,0.5,0.5
4,4,cond2,0,1287,Others,Preposition,Mismatch,0.5,-0.5
4,4,cond2,1,880,Others,Preposition,Mismatch,0.5,-0.5
4,4,cond2,2,768,Others,Preposition,Mismatch,0.5,-0.5
4,4,cond2,3,762,Others,Preposition,Mismatch,0.5,-0.5
4,4,cond2,4,958,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
4,4,cond2,5,1208,Reflexive,Preposition,Mismatch,0.5,-0.5
4,4,cond2,6,952,Post-reflexive,Preposition,Mismatch,0.5,-0.5
4,4,cond2,7,1016,Others,Preposition,Mismatch,0.5,-0.5
4,5,cond3,0,1097,Others,Direct object,Match,-0.5,0.5
4,5,cond3,1,645,Others,Direct object,Match,-0.5,0.5
4,5,cond3,2,940,Others,Direct object,Match,-0.5,0.5
4,5,cond3,3,1279,Others,Direct object,Match,-0.5,0.5
4,5,cond3,4,1047,Pre-reflexive,Direct object,Match,-0.5,0.5
4,5,cond3,5,1376,Reflexive,Direct object,Match,-0.5,0.5
4,5,cond3,6,830,Post-reflexive,Direct object,Match,-0.5,0.5
4,5,cond3,7,890,Others,Direct object,Match,-0.5,0.5
4,5,cond3,8,864,Others,Direct object,Match,-0.5,0.5
4,6,cond4,0,1367,Others,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,1,631,Others,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,2,928,Others,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,3,1039,Others,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,4,1178,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,5,888,Reflexive,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,6,967,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,7,1002,Others,Direct object,Mismatch,-0.5,-0.5
4,6,cond4,8,903,Others,Direct object,Mismatch,-0.5,-0.5
4,7,cond1,0,856,Others,Preposition,Match,0.5,0.5
4,7,cond1,1,3520,Others,Preposition,Match,0.5,0.5
4,7,cond1,2,1534,Others,Preposition,Match,0.5,0.5
4,7,cond1,3,865,Others,Preposition,Match,0.5,0.5
4,7,cond1,4,985,Pre-reflexive,Preposition,Match,0.5,0.5
4,7,cond1,5,1920,Reflexive,Preposition,Match,0.5,0.5
4,7,cond1,6,862,Post-reflexive,Preposition,Match,0.5,0.5
4,7,cond1,7,761,Others,Preposition,Match,0.5,0.5
4,7,cond1,8,897,Others,Preposition,Match,0.5,0.5
4,7,cond1,9,1063,Others,Preposition,Match,0.5,0.5
4,8,cond2,0,4588,Others,Preposition,Mismatch,0.5,-0.5
4,8,cond2,1,1119,Others,Preposition,Mismatch,0.5,-0.5
4,8,cond2,2,834,Others,Preposition,Mismatch,0.5,-0.5
4,8,cond2,3,800,Others,Preposition,Mismatch,0.5,-0.5
4,8,cond2,4,1256,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
4,8,cond2,5,1584,Reflexive,Preposition,Mismatch,0.5,-0.5
4,8,cond2,6,865,Post-reflexive,Preposition,Mismatch,0.5,-0.5
4,8,cond2,7,879,Others,Preposition,Mismatch,0.5,-0.5
4,8,cond2,8,1232,Others,Preposition,Mismatch,0.5,-0.5
4,8,cond2,9,975,Others,Preposition,Mismatch,0.5,-0.5
4,9,cond3,0,1327,Others,Direct object,Match,-0.5,0.5
4,9,cond3,1,946,Others,Direct object,Match,-0.5,0.5
4,9,cond3,2,1100,Others,Direct object,Match,-0.5,0.5
4,9,cond3,3,873,Others,Direct object,Match,-0.5,0.5
4,9,cond3,4,1201,Pre-reflexive,Direct object,Match,-0.5,0.5
4,9,cond3,5,1104,Reflexive,Direct object,Match,-0.5,0.5
4,9,cond3,6,905,Post-reflexive,Direct object,Match,-0.5,0.5
4,9,cond3,7,934,Others,Direct object,Match,-0.5,0.5
4,9,cond3,8,1288,Others,Direct object,Match,-0.5,0.5
4,10,cond4,0,4120,Others,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,1,857,Others,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,2,801,Others,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,3,920,Others,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,4,1119,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,5,1227,Reflexive,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,6,758,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,7,712,Others,Direct object,Mismatch,-0.5,-0.5
4,10,cond4,8,1079,Others,Direct object,Mismatch,-0.5,-0.5
4,11,cond1,0,2910,Others,Preposition,Match,0.5,0.5
4,11,cond1,1,1239,Others,Preposition,Match,0.5,0.5
4,11,cond1,2,873,Others,Preposition,Match,0.5,0.5
4,11,cond1,3,679,Others,Preposition,Match,0.5,0.5
4,11,cond1,4,1473,Pre-reflexive,Preposition,Match,0.5,0.5
4,11,cond1,5,1248,Reflexive,Preposition,Match,0.5,0.5
4,11,cond1,6,791,Post-reflexive,Preposition,Match,0.5,0.5
4,11,cond1,7,650,Others,Preposition,Match,0.5,0.5
4,11,cond1,8,767,Others,Preposition,Match,0.5,0.5
4,11,cond1,9,1082,Others,Preposition,Match,0.5,0.5
4,12,cond2,0,1214,Others,Preposition,Mismatch,0.5,-0.5
4,12,cond2,1,802,Others,Preposition,Mismatch,0.5,-0.5
4,12,cond2,2,719,Others,Preposition,Mismatch,0.5,-0.5
4,12,cond2,3,984,Others,Preposition,Mismatch,0.5,-0.5
4,12,cond2,4,1175,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
4,12,cond2,5,1458,Reflexive,Preposition,Mismatch,0.5,-0.5
